Image Name,Time,Emotion
kio (1174)_3.jpg,2023-04-30 01:40:40.003937,Neutral
kio (1174)_4.jpg,2023-04-30 01:40:40.005937,Neutral
kio (1174)_5.jpg,2023-04-30 01:40:40.007937,Sad
kio (1175)_0.jpg,2023-04-30 01:40:40.009938,Sad
kio (1175)_1.jpg,2023-04-30 01:40:40.012427,Neutral
kio (1175)_2.jpg,2023-04-30 01:40:40.014427,Happy
kio (1175)_3.jpg,2023-04-30 01:40:40.016428,Sad
kio (1175)_4.jpg,2023-04-30 01:40:40.018430,Sad
kio (1175)_5.jpg,2023-04-30 01:40:40.020844,Neutral
kio (1176)_0.jpg,2023-04-30 01:40:40.022962,Neutral
kio (1176)_1.jpg,2023-04-30 01:40:40.024962,Neutral
kio (1176)_2.jpg,2023-04-30 01:40:40.026963,Fear
kio (1177)_0.jpg,2023-04-30 01:40:40.028963,Sad
kio (1177)_1.jpg,2023-04-30 01:40:40.031453,Sad
kio (1177)_2.jpg,2023-04-30 01:40:40.033455,Neutral
kio (1177)_3.jpg,2023-04-30 01:40:40.035700,Sad
kio (1177)_4.jpg,2023-04-30 01:40:40.037701,Neutral
kio (1177)_5.jpg,2023-04-30 01:40:40.039701,Sad
kio (1177)_6.jpg,2023-04-30 01:40:40.041702,Fear
kio (1178)_0.jpg,2023-04-30 01:40:40.043702,Sad
kio (1178)_1.jpg,2023-04-30 01:40:40.045703,Fear
kio (1178)_2.jpg,2023-04-30 01:40:40.047703,Neutral
kio (1178)_3.jpg,2023-04-30 01:40:40.050651,Sad
kio (1178)_4.jpg,2023-04-30 01:40:40.052651,Sad
kio (1178)_5.jpg,2023-04-30 01:40:40.054983,Sad
kio (1178)_6.jpg,2023-04-30 01:40:40.056983,Sad
kio (1179)_0.jpg,2023-04-30 01:40:40.059223,Neutral
kio (1179)_1.jpg,2023-04-30 01:40:40.060986,Neutral
kio (1179)_2.jpg,2023-04-30 01:40:40.063436,Surprise
kio (1179)_3.jpg,2023-04-30 01:40:40.065547,Neutral
kio (1179)_4.jpg,2023-04-30 01:40:40.067642,Happy
kio (1180)_0.jpg,2023-04-30 01:40:40.069769,Sad
kio (1180)_1.jpg,2023-04-30 01:40:40.071849,Neutral
kio (1180)_2.jpg,2023-04-30 01:40:40.073964,Sad
kio (1180)_3.jpg,2023-04-30 01:40:40.076138,Happy
kio (1181)_0.jpg,2023-04-30 01:40:40.078265,Fear
kio (1181)_1.jpg,2023-04-30 01:40:40.080384,Neutral
kio (1181)_2.jpg,2023-04-30 01:40:40.082541,Neutral
kio (1182)_0.jpg,2023-04-30 01:40:40.084682,Neutral
kio (1182)_1.jpg,2023-04-30 01:40:40.086683,Neutral
kio (1182)_2.jpg,2023-04-30 01:40:40.088896,Fear
kio (1182)_3.jpg,2023-04-30 01:40:40.091014,Fear
kio (1183)_0.jpg,2023-04-30 01:40:40.093184,Neutral
kio (1183)_1.jpg,2023-04-30 01:40:40.095030,Neutral
kio (1183)_2.jpg,2023-04-30 01:40:40.097031,Neutral
kio (1184)_0.jpg,2023-04-30 01:40:40.099581,Neutral
kio (1184)_1.jpg,2023-04-30 01:40:40.101582,Neutral
kio (1184)_2.jpg,2023-04-30 01:40:40.103583,Sad
kio (1185)_0.jpg,2023-04-30 01:40:40.105583,Neutral
kio (1185)_1.jpg,2023-04-30 01:40:40.107583,Neutral
kio (1185)_2.jpg,2023-04-30 01:40:40.109584,Sad
kio (1185)_3.jpg,2023-04-30 01:40:40.112578,Fear
kio (1186)_0.jpg,2023-04-30 01:40:40.114587,Sad
kio (1186)_1.jpg,2023-04-30 01:40:40.116588,Neutral
kio (1186)_2.jpg,2023-04-30 01:40:40.118589,Neutral
kio (1186)_3.jpg,2023-04-30 01:40:40.120589,Happy
kio (1186)_4.jpg,2023-04-30 01:40:40.123176,Sad
kio (1187)_0.jpg,2023-04-30 01:40:40.125589,Neutral
kio (1188)_0.jpg,2023-04-30 01:40:40.127740,Happy
kio (1188)_1.jpg,2023-04-30 01:40:40.129740,Sad
kio (1189)_0.jpg,2023-04-30 01:40:40.131986,Neutral
kio (1189)_1.jpg,2023-04-30 01:40:40.133742,Fear
kio (1189)_2.jpg,2023-04-30 01:40:40.136238,Angry
kio (1190)_0.jpg,2023-04-30 01:40:40.138354,Neutral
kio (1190)_1.jpg,2023-04-30 01:40:40.140485,Happy
kio (1190)_2.jpg,2023-04-30 01:40:40.142557,Neutral
kio (1190)_3.jpg,2023-04-30 01:40:40.144731,Sad
kio (1191)_0.jpg,2023-04-30 01:40:40.146847,Fear
kio (1191)_1.jpg,2023-04-30 01:40:40.148851,Sad
kio (1191)_2.jpg,2023-04-30 01:40:40.151093,Sad
kio (1191)_3.jpg,2023-04-30 01:40:40.153224,Happy
kio (1192)_0.jpg,2023-04-30 01:40:40.155336,Happy
kio (1193)_0.jpg,2023-04-30 01:40:40.157340,Sad
kio (1193)_1.jpg,2023-04-30 01:40:40.159341,Sad
kio (1193)_2.jpg,2023-04-30 01:40:40.162341,Sad
kio (1193)_3.jpg,2023-04-30 01:40:40.165131,Neutral
kio (1193)_4.jpg,2023-04-30 01:40:40.167131,Fear
kio (1194)_0.jpg,2023-04-30 01:40:40.170131,Happy
kio (1194)_1.jpg,2023-04-30 01:40:40.172133,Sad
kio (1194)_2.jpg,2023-04-30 01:40:40.174133,Happy
kio (1195)_0.jpg,2023-04-30 01:40:40.177133,Sad
kio (1195)_1.jpg,2023-04-30 01:40:40.179134,Sad
