Image Name,Time,Emotion
kio (6240)_2.jpg,2023-04-30 01:16:55.173475,Neutral
kio (6240)_3.jpg,2023-04-30 01:16:55.179477,Sad
kio (6240)_4.jpg,2023-04-30 01:16:55.186478,Sad
kio (6241)_0.jpg,2023-04-30 01:16:55.193481,Sad
kio (6241)_1.jpg,2023-04-30 01:16:55.198481,Neutral
kio (6241)_2.jpg,2023-04-30 01:16:55.203483,Sad
kio (6241)_3.jpg,2023-04-30 01:16:55.208483,Fear
kio (6241)_4.jpg,2023-04-30 01:16:55.213485,Angry
kio (6242)_0.jpg,2023-04-30 01:16:55.218486,Sad
kio (6242)_1.jpg,2023-04-30 01:16:55.223486,Sad
kio (6242)_2.jpg,2023-04-30 01:16:55.228490,Sad
kio (6242)_3.jpg,2023-04-30 01:16:55.233489,Sad
kio (6242)_4.jpg,2023-04-30 01:16:55.238490,Sad
kio (6242)_5.jpg,2023-04-30 01:16:55.243491,Sad
kio (6243)_0.jpg,2023-04-30 01:16:55.248492,Sad
kio (6243)_1.jpg,2023-04-30 01:16:55.253493,Sad
kio (6243)_2.jpg,2023-04-30 01:16:55.258494,Neutral
kio (6243)_3.jpg,2023-04-30 01:16:55.263496,Sad
kio (6243)_4.jpg,2023-04-30 01:16:55.268497,Sad
kio (6243)_5.jpg,2023-04-30 01:16:55.274498,Sad
kio (6244)_0.jpg,2023-04-30 01:16:55.279500,Neutral
kio (6244)_1.jpg,2023-04-30 01:16:55.283500,Neutral
kio (6244)_2.jpg,2023-04-30 01:16:55.288501,Sad
kio (6244)_3.jpg,2023-04-30 01:16:55.294503,Sad
kio (6244)_4.jpg,2023-04-30 01:16:55.298504,Sad
kio (6245)_0.jpg,2023-04-30 01:16:55.303505,Neutral
kio (6245)_1.jpg,2023-04-30 01:16:55.308506,Sad
kio (6245)_2.jpg,2023-04-30 01:16:55.313507,Neutral
kio (6245)_3.jpg,2023-04-30 01:16:55.319509,Sad
kio (6245)_4.jpg,2023-04-30 01:16:55.324510,Sad
kio (6246)_0.jpg,2023-04-30 01:16:55.328510,Sad
kio (6246)_1.jpg,2023-04-30 01:16:55.333512,Fear
kio (6246)_2.jpg,2023-04-30 01:16:55.338513,Sad
kio (6246)_3.jpg,2023-04-30 01:16:55.343513,Sad
kio (6247)_0.jpg,2023-04-30 01:16:55.348515,Sad
kio (6247)_1.jpg,2023-04-30 01:16:55.353516,Happy
kio (6247)_2.jpg,2023-04-30 01:16:55.359518,Sad
kio (6247)_3.jpg,2023-04-30 01:16:55.364519,Neutral
kio (6247)_4.jpg,2023-04-30 01:16:55.369520,Sad
kio (6247)_5.jpg,2023-04-30 01:16:55.374521,Sad
kio (6247)_6.jpg,2023-04-30 01:16:55.379522,Sad
kio (6248)_0.jpg,2023-04-30 01:16:55.384523,Fear
kio (6248)_1.jpg,2023-04-30 01:16:55.389524,Fear
kio (6248)_2.jpg,2023-04-30 01:16:55.394525,Sad
kio (6248)_3.jpg,2023-04-30 01:16:55.399527,Neutral
kio (6248)_4.jpg,2023-04-30 01:16:55.404528,Sad
kio (6248)_5.jpg,2023-04-30 01:16:55.409529,Sad
kio (6248)_6.jpg,2023-04-30 01:16:55.414530,Sad
kio (6249)_0.jpg,2023-04-30 01:16:55.420531,Neutral
kio (6249)_1.jpg,2023-04-30 01:16:55.425532,Sad
kio (6249)_2.jpg,2023-04-30 01:16:55.430534,Sad
kio (6249)_3.jpg,2023-04-30 01:16:55.435535,Sad
kio (625)_0.jpg,2023-04-30 01:16:55.440536,Neutral
kio (625)_1.jpg,2023-04-30 01:16:55.445537,Neutral
kio (6250)_0.jpg,2023-04-30 01:16:55.450538,Sad
kio (6250)_1.jpg,2023-04-30 01:16:55.455539,Happy
kio (6250)_2.jpg,2023-04-30 01:16:55.460540,Sad
kio (6250)_3.jpg,2023-04-30 01:16:55.465542,Sad
kio (6250)_4.jpg,2023-04-30 01:16:55.470542,Sad
kio (6251)_0.jpg,2023-04-30 01:16:55.477544,Neutral
kio (6251)_1.jpg,2023-04-30 01:16:55.482545,Angry
kio (6251)_2.jpg,2023-04-30 01:16:55.488547,Sad
kio (6251)_3.jpg,2023-04-30 01:16:55.494548,Sad
kio (6251)_4.jpg,2023-04-30 01:16:55.499550,Sad
kio (6252)_0.jpg,2023-04-30 01:16:55.504551,Sad
kio (6252)_1.jpg,2023-04-30 01:16:55.509551,Sad
kio (6252)_2.jpg,2023-04-30 01:16:55.515553,Sad
kio (6252)_3.jpg,2023-04-30 01:16:55.520554,Fear
kio (6253)_0.jpg,2023-04-30 01:16:55.525555,Neutral
kio (6253)_1.jpg,2023-04-30 01:16:55.530556,Sad
kio (6253)_2.jpg,2023-04-30 01:16:55.535557,Angry
kio (6253)_3.jpg,2023-04-30 01:16:55.541559,Sad
kio (6254)_0.jpg,2023-04-30 01:16:55.546560,Sad
kio (6254)_1.jpg,2023-04-30 01:16:55.550561,Sad
kio (6254)_2.jpg,2023-04-30 01:16:55.555562,Sad
kio (6255)_0.jpg,2023-04-30 01:16:55.560564,Neutral
kio (6255)_1.jpg,2023-04-30 01:16:55.565564,Sad
kio (6255)_2.jpg,2023-04-30 01:16:55.570565,Sad
kio (6255)_3.jpg,2023-04-30 01:16:55.576567,Fear
kio (6256)_0.jpg,2023-04-30 01:16:55.581568,Happy
kio (6256)_1.jpg,2023-04-30 01:16:55.586569,Neutral
kio (6256)_2.jpg,2023-04-30 01:16:55.591570,Sad
kio (6256)_3.jpg,2023-04-30 01:16:55.596571,Sad
kio (6256)_4.jpg,2023-04-30 01:16:55.601572,Sad
kio (6257)_0.jpg,2023-04-30 01:16:55.606573,Neutral
kio (6257)_1.jpg,2023-04-30 01:16:55.611575,Sad
kio (6257)_2.jpg,2023-04-30 01:16:55.616576,Sad
kio (6257)_3.jpg,2023-04-30 01:16:55.621577,Angry
kio (6258)_0.jpg,2023-04-30 01:16:55.626578,Sad
kio (6258)_1.jpg,2023-04-30 01:16:55.631579,Sad
kio (6258)_2.jpg,2023-04-30 01:16:55.636581,Neutral
kio (6258)_3.jpg,2023-04-30 01:16:55.641581,Sad
kio (6258)_4.jpg,2023-04-30 01:16:55.646582,Neutral
kio (6259)_0.jpg,2023-04-30 01:16:55.651584,Sad
kio (6259)_1.jpg,2023-04-30 01:16:55.657586,Sad
kio (6259)_2.jpg,2023-04-30 01:16:55.662586,Fear
kio (6259)_3.jpg,2023-04-30 01:16:55.667588,Fear
kio (6259)_4.jpg,2023-04-30 01:16:55.672588,Sad
kio (626)_0.jpg,2023-04-30 01:16:55.677590,Sad
kio (626)_1.jpg,2023-04-30 01:16:55.682591,Sad
kio (626)_2.jpg,2023-04-30 01:16:55.688592,Fear
kio (6260)_0.jpg,2023-04-30 01:16:55.693594,Neutral
kio (6260)_1.jpg,2023-04-30 01:16:55.699594,Sad
kio (6260)_2.jpg,2023-04-30 01:16:55.704596,Sad
kio (6260)_3.jpg,2023-04-30 01:16:55.709597,Fear
kio (6260)_4.jpg,2023-04-30 01:16:55.714598,Fear
kio (6261)_0.jpg,2023-04-30 01:16:55.719599,Sad
