Image Name,Time,Emotion
kio (5862)_0.jpg,2023-04-30 01:16:43.027783,Sad
kio (5862)_1.jpg,2023-04-30 01:16:43.032784,Fear
kio (5862)_2.jpg,2023-04-30 01:16:43.037785,Sad
kio (5862)_3.jpg,2023-04-30 01:16:43.043248,Sad
kio (5862)_4.jpg,2023-04-30 01:16:43.047396,Neutral
kio (5862)_5.jpg,2023-04-30 01:16:43.052935,Angry
kio (5863)_0.jpg,2023-04-30 01:16:43.057936,Sad
kio (5863)_1.jpg,2023-04-30 01:16:43.063781,Sad
kio (5863)_2.jpg,2023-04-30 01:16:43.068783,Neutral
kio (5863)_3.jpg,2023-04-30 01:16:43.073767,Angry
kio (5863)_4.jpg,2023-04-30 01:16:43.078785,Neutral
kio (5863)_5.jpg,2023-04-30 01:16:43.083786,Sad
kio (5863)_6.jpg,2023-04-30 01:16:43.088788,Angry
kio (5864)_0.jpg,2023-04-30 01:16:43.093787,Sad
kio (5864)_1.jpg,2023-04-30 01:16:43.098792,Neutral
kio (5864)_2.jpg,2023-04-30 01:16:43.103796,Sad
kio (5865)_0.jpg,2023-04-30 01:16:43.108793,Fear
kio (5865)_1.jpg,2023-04-30 01:16:43.114794,Sad
kio (5865)_2.jpg,2023-04-30 01:16:43.120796,Sad
kio (5865)_3.jpg,2023-04-30 01:16:43.125797,Neutral
kio (5866)_0.jpg,2023-04-30 01:16:43.130798,Neutral
kio (5866)_1.jpg,2023-04-30 01:16:43.135799,Fear
kio (5866)_2.jpg,2023-04-30 01:16:43.141802,Angry
kio (5867)_0.jpg,2023-04-30 01:16:43.146802,Sad
kio (5867)_1.jpg,2023-04-30 01:16:43.152039,Sad
kio (5867)_2.jpg,2023-04-30 01:16:43.156120,Sad
kio (5867)_3.jpg,2023-04-30 01:16:43.162122,Sad
kio (5868)_0.jpg,2023-04-30 01:16:43.167451,Sad
kio (5868)_1.jpg,2023-04-30 01:16:43.172451,Neutral
kio (5868)_2.jpg,2023-04-30 01:16:43.177452,Sad
kio (5869)_0.jpg,2023-04-30 01:16:43.182454,Sad
kio (5869)_1.jpg,2023-04-30 01:16:43.188051,Sad
kio (5869)_2.jpg,2023-04-30 01:16:43.192576,Sad
kio (587)_0.jpg,2023-04-30 01:16:43.197578,Fear
kio (587)_1.jpg,2023-04-30 01:16:43.202579,Sad
