Image Name,Time,Emotion
img4 (7439).jpg,2023-04-30 01:14:49.300286,Sad
img4 (744).jpg,2023-04-30 01:14:49.304639,Neutral
img4 (7440).jpg,2023-04-30 01:14:49.309933,Sad
img4 (7441).jpg,2023-04-30 01:14:49.314934,Neutral
img4 (7442).jpg,2023-04-30 01:14:49.319952,Sad
img4 (7443).jpg,2023-04-30 01:14:49.324942,Angry
img4 (7444).jpg,2023-04-30 01:14:49.329943,Sad
img4 (7445).jpg,2023-04-30 01:14:49.333944,Sad
img4 (7446).jpg,2023-04-30 01:14:49.340141,Sad
img4 (7447).jpg,2023-04-30 01:14:49.344970,Sad
img4 (7448).jpg,2023-04-30 01:14:49.349343,Neutral
img4 (7449).jpg,2023-04-30 01:14:49.354093,Sad
img4 (745).jpg,2023-04-30 01:14:49.358896,Sad
img4 (7450).jpg,2023-04-30 01:14:49.364900,Fear
img4 (7451).jpg,2023-04-30 01:14:49.368903,Neutral
img4 (7452).jpg,2023-04-30 01:14:49.374904,Fear
img4 (7453).jpg,2023-04-30 01:14:49.380045,Sad
img4 (7454).jpg,2023-04-30 01:14:49.384228,Neutral
img4 (7455).jpg,2023-04-30 01:14:49.389229,Neutral
img4 (7456).jpg,2023-04-30 01:14:49.394231,Sad
img4 (7457).jpg,2023-04-30 01:14:49.399231,Fear
img4 (7458).jpg,2023-04-30 01:14:49.404232,Sad
img4 (7459).jpg,2023-04-30 01:14:49.408233,Sad
img4 (746).jpg,2023-04-30 01:14:49.413234,Fear
img4 (7460).jpg,2023-04-30 01:14:49.419236,Sad
img4 (7461).jpg,2023-04-30 01:14:49.424237,Sad
img4 (7462).jpg,2023-04-30 01:14:49.428238,Sad
img4 (7463).jpg,2023-04-30 01:14:49.433239,Neutral
img4 (7464).jpg,2023-04-30 01:14:49.438240,Neutral
img4 (7465).jpg,2023-04-30 01:14:49.443242,Sad
img4 (7466).jpg,2023-04-30 01:14:49.448246,Sad
img4 (7467).jpg,2023-04-30 01:14:49.453247,Sad
img4 (7468).jpg,2023-04-30 01:14:49.458249,Neutral
img4 (7469).jpg,2023-04-30 01:14:49.463252,Sad
img4 (747).jpg,2023-04-30 01:14:49.468255,Sad
img4 (7470).jpg,2023-04-30 01:14:49.473254,Neutral
img4 (7471).jpg,2023-04-30 01:14:49.478255,Neutral
img4 (7472).jpg,2023-04-30 01:14:49.483256,Neutral
img4 (7473).jpg,2023-04-30 01:14:49.488120,Sad
img4 (7474).jpg,2023-04-30 01:14:49.493062,Neutral
img4 (7475).jpg,2023-04-30 01:14:49.498302,Sad
img4 (7476).jpg,2023-04-30 01:14:49.503303,Sad
img4 (7477).jpg,2023-04-30 01:14:49.508289,Sad
img4 (7478).jpg,2023-04-30 01:14:49.512276,Sad
img4 (7479).jpg,2023-04-30 01:14:49.517277,Happy
img4 (748).jpg,2023-04-30 01:14:49.522279,Sad
img4 (7480).jpg,2023-04-30 01:14:49.528259,Neutral
img4 (7481).jpg,2023-04-30 01:14:49.532259,Fear
img4 (7482).jpg,2023-04-30 01:14:49.537261,Sad
img4 (7483).jpg,2023-04-30 01:14:49.543262,Sad
img4 (7484).jpg,2023-04-30 01:14:49.548263,Sad
img4 (7485).jpg,2023-04-30 01:14:49.553264,Sad
img4 (7486).jpg,2023-04-30 01:14:49.558266,Happy
img4 (7487).jpg,2023-04-30 01:14:49.562266,Neutral
img4 (7488).jpg,2023-04-30 01:14:49.567267,Sad
img4 (7489).jpg,2023-04-30 01:14:49.572268,Sad
img4 (749).jpg,2023-04-30 01:14:49.578270,Sad
img4 (7490).jpg,2023-04-30 01:14:49.583271,Fear
img4 (7491).jpg,2023-04-30 01:14:49.588272,Neutral
img4 (7492).jpg,2023-04-30 01:14:49.593274,Sad
img4 (7493).jpg,2023-04-30 01:14:49.598274,Fear
img4 (7494).jpg,2023-04-30 01:14:49.603276,Sad
img4 (7495).jpg,2023-04-30 01:14:49.608276,Sad
img4 (7496).jpg,2023-04-30 01:14:49.615279,Sad
img4 (7497).jpg,2023-04-30 01:14:49.620281,Sad
img4 (7498).jpg,2023-04-30 01:14:49.626281,Fear
img4 (7499).jpg,2023-04-30 01:14:49.632282,Sad
img4 (75).jpg,2023-04-30 01:14:49.638284,Sad
img4 (750).jpg,2023-04-30 01:14:49.644285,Happy
img4 (7500).jpg,2023-04-30 01:14:49.649286,Sad
img4 (7501).jpg,2023-04-30 01:14:49.656288,Sad
img4 (7502).jpg,2023-04-30 01:14:49.661289,Neutral
img4 (7503).jpg,2023-04-30 01:14:49.665290,Neutral
img4 (7504).jpg,2023-04-30 01:14:49.670291,Neutral
img4 (7505).jpg,2023-04-30 01:14:49.675897,Sad
img4 (7506).jpg,2023-04-30 01:14:49.680720,Sad
img4 (7507).jpg,2023-04-30 01:14:49.685654,Sad
img4 (7508).jpg,2023-04-30 01:14:49.689655,Sad
img4 (7509).jpg,2023-04-30 01:14:49.694656,Fear
