Image Name,Time,Emotion
kio (2575)_1.jpg,2023-04-30 01:15:28.773295,Sad
kio (2577)_0.jpg,2023-04-30 01:15:28.778297,Angry
kio (2577)_1.jpg,2023-04-30 01:15:28.783235,Sad
kio (2578)_0.jpg,2023-04-30 01:15:28.788236,Sad
kio (2578)_1.jpg,2023-04-30 01:15:28.793240,Sad
kio (2578)_2.jpg,2023-04-30 01:15:28.798245,Happy
kio (2578)_3.jpg,2023-04-30 01:15:28.803596,Happy
kio (2579)_0.jpg,2023-04-30 01:15:28.807910,Happy
kio (2579)_1.jpg,2023-04-30 01:15:28.813545,Neutral
kio (258)_0.jpg,2023-04-30 01:15:28.818546,Sad
kio (258)_1.jpg,2023-04-30 01:15:28.822548,Neutral
kio (2580)_0.jpg,2023-04-30 01:15:28.827548,Fear
kio (2580)_1.jpg,2023-04-30 01:15:28.833375,Happy
kio (2581)_0.jpg,2023-04-30 01:15:28.838261,Neutral
kio (2582)_0.jpg,2023-04-30 01:15:28.843589,Sad
kio (2582)_1.jpg,2023-04-30 01:15:28.848609,Sad
kio (2584)_0.jpg,2023-04-30 01:15:28.852612,Sad
kio (2584)_1.jpg,2023-04-30 01:15:28.858426,Angry
kio (2585)_0.jpg,2023-04-30 01:15:28.862430,Happy
kio (2586)_0.jpg,2023-04-30 01:15:28.867282,Sad
kio (2586)_1.jpg,2023-04-30 01:15:28.872283,Sad
kio (2587)_0.jpg,2023-04-30 01:15:28.877608,Sad
kio (2589)_0.jpg,2023-04-30 01:15:28.882609,Sad
kio (2589)_1.jpg,2023-04-30 01:15:28.888010,Sad
kio (2589)_2.jpg,2023-04-30 01:15:28.892714,Sad
kio (259)_0.jpg,2023-04-30 01:15:28.897717,Sad
kio (259)_1.jpg,2023-04-30 01:15:28.902720,Neutral
kio (2590)_0.jpg,2023-04-30 01:15:28.907724,Happy
kio (2590)_1.jpg,2023-04-30 01:15:28.912670,Fear
kio (2590)_2.jpg,2023-04-30 01:15:28.917492,Sad
kio (2591)_0.jpg,2023-04-30 01:15:28.922286,Happy
kio (2591)_1.jpg,2023-04-30 01:15:28.927290,Fear
kio (2592)_0.jpg,2023-04-30 01:15:28.932294,Neutral
kio (2592)_1.jpg,2023-04-30 01:15:28.937298,Sad
kio (2595)_0.jpg,2023-04-30 01:15:28.942299,Happy
kio (2596)_0.jpg,2023-04-30 01:15:28.947301,Sad
kio (2597)_0.jpg,2023-04-30 01:15:28.952183,Sad
kio (2598)_0.jpg,2023-04-30 01:15:28.957184,Sad
kio (2599)_0.jpg,2023-04-30 01:15:28.961190,Happy
kio (260)_0.jpg,2023-04-30 01:15:28.967191,Neutral
kio (260)_1.jpg,2023-04-30 01:15:28.972116,Sad
kio (260)_2.jpg,2023-04-30 01:15:28.977117,Neutral
kio (260)_3.jpg,2023-04-30 01:15:28.982123,Sad
kio (2601)_0.jpg,2023-04-30 01:15:28.986118,Sad
kio (2602)_0.jpg,2023-04-30 01:15:28.992119,Sad
kio (2603)_0.jpg,2023-04-30 01:15:28.996969,Sad
kio (2603)_1.jpg,2023-04-30 01:15:29.001973,Sad
kio (2605)_0.jpg,2023-04-30 01:15:29.006974,Happy
kio (2605)_1.jpg,2023-04-30 01:15:29.011975,Sad
kio (2606)_0.jpg,2023-04-30 01:15:29.016979,Happy
kio (2607)_0.jpg,2023-04-30 01:15:29.021982,Sad
kio (2607)_1.jpg,2023-04-30 01:15:29.026982,Neutral
kio (2608)_0.jpg,2023-04-30 01:15:29.031976,Neutral
kio (2609)_0.jpg,2023-04-30 01:15:29.036977,Neutral
kio (2609)_1.jpg,2023-04-30 01:15:29.040983,Sad
kio (261)_0.jpg,2023-04-30 01:15:29.045984,Happy
kio (261)_1.jpg,2023-04-30 01:15:29.050983,Sad
kio (261)_2.jpg,2023-04-30 01:15:29.056985,Neutral
kio (2611)_0.jpg,2023-04-30 01:15:29.061986,Sad
kio (2612)_0.jpg,2023-04-30 01:15:29.065987,Sad
kio (2612)_1.jpg,2023-04-30 01:15:29.192114,Sad
kio (2614)_0.jpg,2023-04-30 01:15:29.197115,Sad
kio (2616)_0.jpg,2023-04-30 01:15:29.202116,Fear
kio (262)_0.jpg,2023-04-30 01:15:29.207118,Sad
kio (262)_1.jpg,2023-04-30 01:15:29.212119,Sad
kio (262)_2.jpg,2023-04-30 01:15:29.217120,Fear
kio (2621)_0.jpg,2023-04-30 01:15:29.222121,Fear
kio (2622)_0.jpg,2023-04-30 01:15:29.227122,Happy
kio (2623)_0.jpg,2023-04-30 01:15:29.232123,Happy
kio (2624)_0.jpg,2023-04-30 01:15:29.236124,Angry
kio (2625)_0.jpg,2023-04-30 01:15:29.241125,Angry
kio (2626)_0.jpg,2023-04-30 01:15:29.246126,Sad
kio (2627)_0.jpg,2023-04-30 01:15:29.252127,Fear
kio (2627)_1.jpg,2023-04-30 01:15:29.257129,Neutral
kio (2628)_0.jpg,2023-04-30 01:15:29.263130,Sad
kio (2629)_0.jpg,2023-04-30 01:15:29.269131,Sad
kio (2629)_1.jpg,2023-04-30 01:15:29.274132,Neutral
kio (263)_0.jpg,2023-04-30 01:15:29.279134,Happy
kio (263)_1.jpg,2023-04-30 01:15:29.285135,Sad
kio (263)_2.jpg,2023-04-30 01:15:29.291137,Sad
kio (263)_3.jpg,2023-04-30 01:15:29.296138,Neutral
kio (263)_4.jpg,2023-04-30 01:15:29.301142,Neutral
kio (263)_5.jpg,2023-04-30 01:15:29.306143,Angry
kio (2630)_0.jpg,2023-04-30 01:15:29.311053,Sad
kio (2631)_0.jpg,2023-04-30 01:15:29.315325,Sad
kio (2632)_0.jpg,2023-04-30 01:15:29.320148,Sad
kio (264)_0.jpg,2023-04-30 01:15:29.325149,Neutral
kio (264)_1.jpg,2023-04-30 01:15:29.330150,Sad
kio (264)_2.jpg,2023-04-30 01:15:29.334954,Sad
kio (264)_3.jpg,2023-04-30 01:15:29.340094,Fear
kio (2642)_0.jpg,2023-04-30 01:15:29.344888,Sad
kio (2643)_0.jpg,2023-04-30 01:15:29.349864,Sad
kio (265)_0.jpg,2023-04-30 01:15:29.354970,Sad
kio (265)_1.jpg,2023-04-30 01:15:29.358827,Happy
kio (265)_2.jpg,2023-04-30 01:15:29.363682,Fear
